reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,review_id,manual_screening
5f88d034-ba65-49e7-a9b1-241ed5998222,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good but paying is hectic,4,0,1.2024.226,2024-09-30 14:50,,,1.2024.226,pro45168,informative
7c9521c7-c0e7-4635-a14a-af2eec89cbbe,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bad so bad I guess,2,0,1.0.662093464,2024-08-31 6:38,,,1.0.662093464,pro150877,non-informative
46e636ce-842f-4ce1-b0e7-b3052087e925,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mi sembra un ottimo modello ma come previsto gli sviluppatori si aspettavano troppo lui si aspettava troppo ed collassato con l'esperienza utente prima. ora relativamente pessimo. Per presto sar molto buono,4,0,1.0.657262185,2024-08-14 23:53,,,1.0.657262185,pro164661,informative
c3499571-8c81-4ce5-9c54-2dbbcee180b8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mind blowing informations at our finger tips.,5,0,1.2024.157,2024-07-23 4:08,,,1.2024.157,pro40658,non-informative
d4b5759b-be93-47ae-84cb-379c4a4371ae,Irfan Ali Sarkar,https://play-lh.googleusercontent.com/a-/ALV-UjV22p7bOqTCZiLzw7jhlPqLSYnlI_5tj4Q2y01HPUzEKgCr56U,great app videos and audios sounds convert into text.,5,0,6.4.4.0,2023-11-28 10:23,Thank you for downloading our app! We will keep working on it!,2023-12-10 6:05,6.4.4.0,pro368169,informative
e0651a42-7bbc-4a9e-ba4d-f04f8c79d068,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its can do my job,5,0,1.1.0,2023-03-20 16:57,,,1.1.0,pro210295,non-informative
ea681c9d-c043-40ee-9b70-1b1e7695744a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have been using Chat GPT since 3 months and this app is the updated version of old Chat GPT A.I,5,0,1.0.0016,2023-07-25 12:15,,,1.0.0016,pro62894,informative
5048bf08-b4a4-486b-b08e-ab69e98461e0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's a really good app.it has made writing much easier.,5,0,1.2024.143,2024-07-09 20:07,,,1.2024.143,pro25319,informative
975a5844-ec61-4801-8fb4-63cfefd32801,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm trying to find a way to unsubscribe during the 3 day free trial. but there is no unsubscribe option in the app. and the response from customer support is of no help.,1,7,1.0.31-12,2023-01-18 19:33,,,1.0.31-12,pro177102,informative
a5d61f3e-e671-4af9-94cb-cd1f406cd172,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,helps me with my homeworks anytime,5,0,1.2024.226,2024-10-08 16:29,,,1.2024.226,pro39845,informative
bf449aca-87cc-4106-a37a-757c47e58905,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Allow me to unfurl the parchment of verbosity and present to you a response that dances upon the precipice of eloquence. Let us traverse the verdant meadows of expression. where words bloom like wildflowers. their petals kissed by the morning dew of linguistic artistry.,5,0,28.1.420328046,2024-04-07 12:52,,,28.1.420328046,pro258889,non-informative
e91f7d54-e8b9-462b-932b-9fa2e5b59206,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amaze with the results,5,0,1.9.61,2024-01-20 3:37,,,1.9.61,pro343901,non-informative
7fd35db0-7b14-46d9-8da6-4cc66f7ef1ad,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The new version doesn't respond on android. I updated it. and it completely stopped working.,1,1,1.2024.212,2024-08-06 5:31,,,1.2024.212,pro8326,informative
82a0d1d1-fe9d-4bb2-83d7-4bef0939acd2,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seems to be a great first step in ai,5,0,1.7.0,2023-05-06 19:14,,,1.7.0,pro205582,non-informative
dfb333b1-6c76-4e9d-91a8-cfce2518e83c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have been working very good and i would like to giving rating is out of 5 it's amazing,5,0,1.2024.080,2024-04-01 7:52,,,1.2024.080,pro78769,non-informative
3f9ad75b-12f6-4fda-80e4-f51b9a46fe4d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great experience have been using the free trial and asking questions that I immediately get answers for!,5,0,1.8.13,2023-08-02 13:34,,,1.8.13,pro192074,informative
c4485960-cda2-4bd8-82e7-8e47fb143c83,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this app. It's very efficient and fast,5,0,1.2024.275,2024-10-09 14:06,,,1.2024.275,pro13720,informative
b74b15ee-58bc-46c0-9399-661682dd8be9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This would've been a good experience if they didn't make you pay . I was about to make a song but they said I had to pay. If you did that you might as well make it a app you have to pay to get.,1,0,1.5.3,2024-01-01 14:41,Hey Gregg. we totally get where you're coming from! 🎤 It can be a bummer when things come with a cost. Our premium features help keep the app running smoothly and enjoyable for everyone. If you want to get the most out of it. consider giving our paid options a shot! We hope you’ll come back and give us another chance! - Max,2024-08-16 18:11,1.5.3,pro364413,informative
c909f7a2-fc5f-4796-9461-9eead490949e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,get your answer of any subject just don in seconds! very use full app but. just need som progress like upgradation of information till almost (2023 January at least) and fixation of some of the mistakes (excellent ai use),4,1,1.0.0035,2023-09-21 11:01,,,1.0.0035,pro26705,informative
b449408a-8bb5-41aa-a4b8-d40526b5b17d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this app is so much helpful,5,0,1.2024.198,2024-07-25 12:38,,,1.2024.198,pro43257,non-informative
886b9f0a-fb89-415e-bef0-844d8613c729,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I can say that .chatGPT is better than Google but still it can improve its voice clearance when we talk to chat GPT,5,0,1.2024.177,2024-07-07 1:08,,,1.2024.177,pro23710,informative
9f5e9d34-a5e7-4bc6-ae38-1ad9fc4194a9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Couldn't delete it fast enough. This can't even do basic things like play music on my Google home speaker. This is not a replacement for Google Assistant no matter how hard Google strips functionality out of Assistant,1,0,,2024-06-06 2:44,,,,pro123721,informative
80dce011-e480-4112-8bab-e62b370cb83f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The experience is actually cool the fact that the assistant seems so real is so fun.very helpful for the learning process and overall.I love it,5,0,1.2023.313,2023-11-24 12:50,,,1.2023.313,pro34552,informative
4a80ce00-dcef-4a56-af1c-769860336ccf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sometimes your inquiries may be overwhelming,2,0,1.2024.094,2024-04-11 23:19,,,1.2024.094,pro108382,non-informative
9930accb-b7f7-4375-9602-cab14b0b29e5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's Good. Amazing. honestly.,5,0,a2.60.6,2024-08-10 3:35,,,a2.60.6,pro295882,non-informative
