reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,review_id,manual_screening
5c1bff41-f58d-443f-b5f0-091b439d484e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is a great app guys,5,0,,2023-09-05 11:45,Thanks so much for your positive review. It's great to hear that you're enjoying Photoleap!,2023-09-06 7:11,,art31529,non informative
451841cb-90f2-48c5-a74f-b8702c8b69da,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like it but I will consider other options,3,0,2.4.0,2023-03-02 13:21,,,2.4.0,art12884,non informative
0ce0d8d8-8da0-4144-93ce-30fca23c59be,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice app indeed I tried so many this one is best,5,1,1.10.0,2022-04-18 9:13,Thanks for your review! ❤️ For a chance to win 1 month of FREE premium: https://bazaart.me/surveyandroid/en,2022-04-18 9:18,1.10.0,art319532,non informative
40a95414-7888-49f6-9c84-6444538f3c4d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The undo function is not permantly available. App crashes too many times. My changes are not saved properly. I just sat for 3 hours editing. functions are glitching. I lost my work!! The saved edit is all over the place. The functions do not work consistently or intuitively. I have to duplicate 3 0r more edits to be able to make changes since the undo button isn't available. Lots of issues! Frustrated & dispondant. Not getting anywhere with company flyer!,1,4,8.19.1,2023-08-07 18:19,We apologize for any frustration with our Adobe Express app. We understand your frustration and appreciate your feedback. Please update to the latest version for bug fixes. Thank you for bringing this to our attention. Please let us know if this helps. Thank you. Neelam,2023-08-08 16:37,8.19.1,art281587,informative
2b527b42-d5b0-4f72-a4fa-5d4fa4fa3137,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nothing to say. just excellent.,5,0,2.156.0,2022-03-20 3:34,,,2.156.0,art150058,non informative
00a2aadd-6def-4327-8c4a-fe62da126c2f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I bought the $24 dollar lifetime and it took my money. It's as if I didn't buy it.,1,0,1.4.3,2022-10-02 14:13,,,1.4.3,art250196,informative
936adf17-787a-4c73-ae82-569ff5f1ed58,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,canva is good app for all wish to be a designer,4,0,2.255.0,2024-03-19 4:12,Hello Asmat. massive thanks for all the support and for using Canva. We are delighted to have you as part of the Canva family. We’ve got more in store for you. kindly stay tuned for new features and improvements. If you have any concerns. reach us at canva.me/android. Many thanks. - Mark,2024-03-24 18:42,2.255.0,art146263,informative
e035140b-7cd1-48a6-a9f7-70cd5e7faf7f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its wonderful journey with canva pro,5,0,2.266.1,2024-06-09 2:45,,,2.266.1,art108833,non informative
95079a73-0b12-4a07-b5e5-43436e17d5a4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Subscription based for features gets 1 star automatically.,1,0,,2022-12-10 7:22,,,,art211356,informative
ebc2f5d5-c19f-47c9-bd32-734f972bc631,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,one of the best and easy design software I've ever used,5,0,2.210.0,2023-04-12 3:10,,,2.210.0,art111585,informative
b167da66-ff26-41d4-bbab-a8585390d486,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,For example there is a line and something is written in itAnd we deleted it and then we opened another app like we opened our gallery to see the design and then like I'm back then what we deleted is not that and neither the line is in its place. Even if it clicks. you get worried and leave it behind,1,0,2.201.0,2023-01-29 13:17,Hi Roohislam. thanks for reaching out and for using Canva. We're sorry to hear that you're having trouble with the app when editing. Please tell us more about your concern at canva.me/android so we can further assist you. Don't forget to keep an eye for our future updates and improvements. Regards. - Jane,2023-02-01 9:12,2.201.0,art57426,informative
c7356dac-f104-4c2c-9316-c70f5f812109,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Very restricted and lame. I simply asked to create a huge creature and a cat sitting on his palm. They responded "" you have triggered our filter!!!! Modify your prompt. "" Finally a normal picture of a cat was given to me which was nothing to do with the colours and lighting that i asked for. Very lame program. I uninstall it straight away.",1,3,3.2.7,2023-07-29 1:27,,,3.2.7,art266742,informative
f253e90d-62be-4f4d-a9ae-6bca2f83b1d9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best eraser tool I have found.,5,0,8.27.0,2024-03-14 14:56,,,8.27.0,art295810,informative
50708990-a7a7-4936-9340-692babf5723e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome app. Thank you team.,5,0,3.1.2,2023-10-06 10:19,,,3.1.2,art10961,non informative
f2d7e0d1-dbb5-4560-8293-e988fb6a69f8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Whoa. Super impressed with the simplicity and the resulting quality and variety. With a 500 character limit we can get amazing levels of detail and specificity. Thank you very much to the developers and contributors.,5,0,2.4.1,2023-03-05 22:36,,,2.4.1,art3034,informative
ae85de31-634b-41ce-b2e9-1e80aed8a40e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I love this up its so funny,5,0,,2023-06-09 11:22,Thank you so much for the feedback. If you have any additional feedback for us. please email us at photoleap.android.support@lightricks.com.,2023-06-09 11:54,,art31168,informative
1b04cc23-6eeb-4d13-af63-eb8290eb2e4f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Giving 1 star bcoz can't give less then that worst app ever,1,0,,2024-10-08 14:04,Thank you for your feedback. Rashmi. We're sorry to hear about your experience with our app. Could you please provide more details on the issues you encountered? Your input is valuable to us. and we aim to improve your experience.,2024-10-08 20:26,,art191264,non informative
eab2a58f-e823-4263-9d56-8e99a6581fab,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,They ask you to leave a 5 star review right before the screen that says you should pay for premium. If you don't pay. you only get 5 a day. Not one of the pictures was what I put as the promt. Just vaguely similar to the prompt. Money hungry app.,1,0,3.0.8,2023-09-24 14:04,We are extremely sorry for the inconvenience. We are constantly upgrading our systems so that you can have the best AI Avatar Art experience possible! Please make sure you’re using the latest version available and reach out to us via store@davinci.ai if you have any further feedback!,2023-09-25 7:52,3.0.8,art175535,informative
6d8261c6-1acf-4981-9503-1bff0f9d0cc6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its free and with skipable ads its have alot features and art styles with voice option Must try it,5,0,4.0.7,2023-12-25 17:14,,,4.0.7,art267923,informative
6a7d9b03-cee1-4ebf-ad4b-6ea54950a4b8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Does not support hindi fonts. I can't write in fancy hindi fonts using this crapp.,1,1,,2022-01-10 4:26,Hi Kumar. we're sorry for the inconvenience. We're continuously working to make the app much better. Don't forget to check for updates as we regularly add new free elements. release new features and improvements. For concerns. visit canva.me/android. - Lou,2022-01-17 6:14,,art125139,informative
22df00c2-c9f0-4f2b-8969-db1796178282,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Just installed and havent used it yet. but they asked for a review. so here is a feeling of a review,3,0,5.1.1,2024-09-19 14:13,,,5.1.1,art4037,non informative
d69a371e-5059-402b-adf3-bb93cdcc9511,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This App is not working not edit my pick Al shen not working,1,0,1.26.1,2023-09-03 9:34,Thank you for your review. Can you please send us an internal log and receipt for us to investigate. To do this. please tap on the settings icon in the top left corner and then tap on Contact Us. Look forward to hearing from you.,2023-09-04 11:42,1.26.1,art29762,informative
bbd108c6-64ff-4b25-834e-2bd13deb4b41,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good for making slideshow but not so much making videos. I can't even download it. it just started glitching,2,0,2.213.0,2023-08-18 22:11,Hello Alvin. thanks for the feedback and for using Canva. We're sorry to hear that you're unable to download your videos. Kindly check this link for more info: https://bit.ly/3EVKKip. We also suggest to please update your app and see how it goes. If the error persists. send us a report at canva.me/android. Thanks for your patience. - Lily,2023-08-20 7:05,2.213.0,art80111,informative
5253ae4e-54b3-42f2-8257-ad820c3bae95,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its gotten worse. When I first downloaded this app it was pretty good. Id watch an ad and get an art pice. not bad. But now. The prompts. more often than not. end up failing. Wich when it does. I Have to Watch ANOTHER ADD! And I never get an art pice for my time. Try something else untill they fix this.,1,0,2.8.2,2023-06-25 14:28,,,2.8.2,art2378,informative
512ec230-af4d-4bc9-a517-17f2193b33b4,William White,https://play-lh.googleusercontent.com/a-/ALV-UjXPtKi48Eu9imerCnpa1sPk_GIWLXMRdIeYJWkFC1wK5pCvsw,Can't do anything unless you buy the app,1,0,1.9.4,2024-09-15 10:36,,,1.9.4,art277118,informative
83c42c82-79a9-4199-abad-bf6ed92126f1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,New community guidelines and standards can pound sand. what a joke of an app now. Loose the filters and go back to the way it was or expect alot of people wanting refunds. 1 till this is fixed.,1,3,2.5.3,2023-04-16 10:01,,,2.5.3,art6453,informative
92b89d56-e907-4851-a7a9-855be947f832,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nothing much to say but. it's the best app ever,5,0,2.265.0,2024-05-30 21:35,,,2.265.0,art85785,non informative
86b756e5-d450-41a2-b328-2f46c8288e18,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is best app for editing. I really like it.,5,0,2.244.0,2023-12-23 23:32,,,2.244.0,art111944,non informative
09c3e2c1-1bac-4dc5-ac0c-c0926b77f7c6,Victor,https://play-lh.googleusercontent.com/a-/ALV-UjX3Z0wvAOaBI5_rC-wY68PEVL1RqxqlPMawX9eo5zSY1eQweRXJ,I think we should be able to generate to are harts content and not have to buy the pro version,3,0,2.5.0,2024-03-06 20:00,,,2.5.0,art273,informative
4a6696b6-7b35-47ce-943f-9dd81e4228ff,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,best the best app,4,0,2.281.0,2024-09-19 9:36,Hello Harisingh. massive thanks for all the support and for using Canva. You inspire us to improve further because we believe designing should be easy and fun. We’ve got more in store for you. kindly stay tuned for new features and improvements. If you have any concerns. reach us at canva.me/android. Regards. - Abby,2024-09-21 4:40,2.281.0,art79498,non informative
89795825-6d7c-4325-9b5a-1e221603bbd5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's awesome using this app,4,0,,2023-06-13 10:48,Thank you for your 4* review. We're thrilled to hear that you find the app great. However. we'd be even more pleased if you could give us a 5* rating to help us improve the app further. For any questions. please don't hesitate to contact us at: https://adobe.ly/3DS568s. and for suggestions. visit: https://bit.ly/AdobeFeature. Thank you! Lyn,2023-07-24 6:14,,art298249,non informative
a2821948-c4a6-4b27-967c-a7adc03ee620,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,nice app and easy to use,5,0,2.221.1,2023-06-30 13:50,,,2.221.1,art156476,informative
779d7859-6f47-428d-9f02-8595c1686e45,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The pictures have nothing to do with the prompt you give them. they're just pictures taken from the internet,1,0,,2022-10-11 9:50,,,,art246585,informative
85cf999c-461e-403c-8965-206e70b77562,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this App very useful For every college Students . this app So amazing,5,0,2.276.0,2024-08-19 14:42,,,2.276.0,art62544,informative
92482b38-ca6e-4054-b2dd-dc05b2d18a2f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good luck . Blessings,3,0,2.267.0,2024-06-20 16:02,Hello Nazir. thanks for the feedback and for using Canva. Here in Canva. we believe designing should be easy and fun. Please keep your app updated to get its full features and improvements. For your concerns. reach us at canva.me/android. Kind regards. - Lily,2024-06-22 1:28,2.267.0,art170133,non informative
